tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
6.870931939589488,1.2945480430907392,6.593948127293137,2.4182518959692807,1.1149441602668801,-0.37668297916608795,1.5248928381026037,0.4210702835399869,0.6955356596528807,0.5980773272107375,0.4068372664868572,0.4577355371993751,-0.017846728937892645,stable
6.648300359955376,9.846004270395918,5.353614516002168,9.238580280491243,-1.576415420027292,-1.842697301828228,0.4838355552981244,0.48309649079864725,0.7984511390772511,0.9342845841686123,0.2649442039043134,0.536897564969406,0.015043361106513845,unstable
6.346158559071911,1.4190253277508003,2.642293325202768,0.9946113885822472,-1.4945415638507473,-0.1197428151755271,-0.48395461409185536,-1.8100380049357643,0.5799610394227998,0.8628313002801951,0.7996978053635903,0.6243301434601994,-0.03582887994111461,stable
4.144936765487893,7.581535676079182,2.085774723514204,8.48729332333465,1.482368638808028,-0.8870919379660789,0.009297257471421183,-1.8676546522438997,0.05229515680835789,0.8685296951129144,0.6370240541008853,0.06267251697918153,-0.0023537558939668787,stable
9.973494389997505,7.286923300029945,9.465105359567744,9.892910427398693,-0.9651027553718885,1.4465365511524548,1.2218566338004924,0.03690658529383173,0.05007541918706356,0.2542074094594356,0.196756185085033,0.13312367581889148,0.0383752702447326,unstable
9.817935718374185,7.693091592395799,6.217667852245795,3.9009801388772227,1.956828373582923,1.0390096922863115,-1.016438458845935,-0.99135429674994,0.7960236256521088,0.2384197875910996,0.9319683314139607,0.3669031193063063,0.007407613934915127,unstable
7.0126488525666,2.8243085173827573,4.801214434573784,6.856750083693583,-0.0651315881545651,-0.22893548848160217,-0.9693505167435919,0.7378602078688812,0.353811349380206,0.2111165308615613,0.860111562109943,0.1157718617491067,-0.003966751799962282,stable
6.679363124544254,7.605331691332259,4.562611221327938,8.673082017750167,-0.22767129590059554,1.5392307582357962,1.3713779418018848,1.4503965108058265,0.23657565466774821,0.12560185597185303,0.6698813691113701,0.4716148776002844,0.011282601350630254,unstable
7.040243940423931,5.372561334221625,9.14747796520594,5.740628499329716,-0.24141948676886082,1.024827662356059,0.6998409396275069,0.7756336005151776,0.5915196485496393,0.9734397754185882,0.20731030259941785,0.4726773854681466,0.0070275437877740776,unstable
4.1947535278014865,0.9469696910672762,2.7365158164759475,0.6674200572090849,-0.9803074522763802,-1.565431877735076,-0.081269435405531,-0.2380035858231464,0.9652391457997875,0.2068529558683086,0.8424629864858909,0.2066576434808874,-0.039741915926789884,stable
1.7834167977129065,1.4265264135473417,2.602635084135765,2.8490404353915073,-1.212453007905959,1.5071684061308712,1.5308224309214564,-1.64229210133117,0.4778895587036754,0.6899624081635426,0.5332196998298349,0.5251795510621624,-0.03947720926182728,stable
7.354139231843776,3.162254416476208,7.250953789111269,6.310700163461131,1.7119674826164304,1.8694130061250815,-1.7814903086494427,1.8980175344742167,0.9208540147058875,0.8299628827910741,0.8428449939794479,0.3521831515015941,-0.004534106212659065,stable
5.4908660635193955,8.550764993414223,3.879488339369309,1.997955390938154,-0.32284480615910516,-1.6537315287032701,-1.4710780002208845,-1.423871013147548,0.8791116168349751,0.46083525024858873,0.35524798622200754,0.6169108033462287,-0.011762841315156302,stable
3.4472978178100786,4.54303627612838,5.957627752210258,1.184533159478895,0.22717318311705625,0.5832307184844856,-0.5277784995115571,0.4433511557028824,0.4277318553705713,0.41751775771118743,0.2775997843667788,0.9274385135454046,-0.022420202040900686,stable
5.115435908901996,3.1034171577924945,2.654354647425327,9.904002757076675,-1.226691388040674,0.9868848773824839,-1.6020932361602767,1.044590762500583,0.18144471927328187,0.14633845521637068,0.4233928696906462,0.06672121126741812,-0.002146460099247352,stable
8.950134426315502,5.581564435501911,9.314836233524822,0.5010260646088491,1.2815870338621917,0.5629550312729039,0.711929247207943,-0.1933120344315804,0.7620567475217908,0.6046554348237202,0.3107516955711196,0.829148964702913,-0.0016641613132200115,stable
9.373413401584372,3.637080189358594,8.3383123097843,0.7495324011822745,0.38721893273971775,0.7533850226453342,1.204048605589601,0.2886422390735133,0.9529114698802991,0.9956323001132015,0.41131667822019047,0.7050969201465166,-0.01007894108702719,stable
3.8990543687361674,3.426726318661635,8.290263799010988,1.336026178815683,-1.4308910661893224,-1.768588091460927,-0.3349220570462368,-1.9364908071574525,0.09932096005200824,0.19430783381706507,0.6762355257655451,0.38349591716784376,-0.014386624520951127,stable
5.929533391932729,2.382919421877758,0.9007292651135931,7.188381566900292,0.6347378868464824,1.5872658505432828,0.5242468810919734,-1.0540141677479467,0.5620327165195816,0.1794509584032981,0.6080705941273252,0.5968256324155465,-0.018727990392767825,stable
3.5577592152214503,3.8373183596551037,0.6983766330746445,0.5709493701297511,1.3114679946946017,-0.062064517070525405,-0.7189213115593747,-0.02720717514297366,0.3241854275034205,0.9495635153424488,0.7487100928914978,0.7849907772594277,-0.0423762401197816,stable
6.14585028689712,2.074088631182657,1.1755208395525092,6.614220414879133,1.1152410651075657,-0.8336365214492272,0.32349893933303075,0.7016701768811315,0.5829409294734004,0.5992925188647034,0.5145134767454966,0.4887839864710567,-0.02090345412649474,stable
3.710156642317766,5.953989939166741,3.770007647280848,8.789721749667137,-1.511193668996671,-1.3991753069295383,-0.7542356386089324,-0.586932920882802,0.5772080778542892,0.24578792627224394,0.8901292273584048,0.5302365392668883,-0.005657118907677906,stable
4.220380505017532,4.079963666026077,3.587608530544244,9.079575916416498,1.3288546245135655,-0.14657953362309906,0.041639281235478,1.678687374030778,0.8167007312508425,0.8074393499118073,0.6467217892936334,0.9012395949818258,-0.013441685782179667,stable
8.957606344045526,0.8745352206721526,8.58482396928656,1.4962564670462042,-0.09968592761398432,-0.4306116234470285,-1.1726885912191185,1.0782880964619945,0.6997689373549172,0.6442378675065458,0.3348164740059823,0.2822081135511099,-0.010022101959466664,stable
2.6579971385671075,2.5531446817279924,8.501293727024578,2.821101968559397,0.6543026055965289,1.0386645189327317,-0.171416686111316,-0.3769200725699213,0.8128537326433168,0.6961492012344949,0.42655298489920973,0.4046178662198756,-0.020367025135286796,stable
6.420277874517403,5.044920905883403,8.430502166414804,2.1390705467767344,-1.701248112443373,-0.4647124917184322,-0.26445926425475585,-0.7413354076164835,0.1538895822759432,0.8454696876251063,0.1559754966245362,0.683231609161834,-0.00410590314445624,stable
1.298145764032656,3.141266721325898,5.088748765417402,6.047481915430893,0.1513767405190718,-0.11266572741501069,-1.7971168551153447,-1.8734402629920415,0.9321810302418578,0.1916862280339206,0.36867805394687303,0.6511984751316797,-0.021779611021254537,stable
8.410119402707279,8.882175517371135,5.809822904345511,8.487382294270787,-1.0322542414660973,0.28219628882263326,-1.3295823058635077,0.6136871236088064,0.6190636915605006,0.6349001352488376,0.6742924613182224,0.672433458200686,0.015970301565095532,unstable
7.977433921142492,1.053263040480917,4.645862737241349,2.0393935960018563,-0.43762317842483345,-0.6369658230957249,0.7682311049213308,-1.0050799194766338,0.1975246831903421,0.1929810894794698,0.561850953967442,0.425462071521732,-0.0175992107536284,stable
2.7740097084330455,6.655302666656416,4.009179744798454,4.60670219618454,-0.5247524659386968,-0.721245867511306,0.1064707760899255,1.6915723919221128,0.9912417651147224,0.37947931021938264,0.6587764833276736,0.9084331256893202,-0.01957666763157436,stable
8.826600192701687,8.679362172653116,1.306682547409745,4.1000404131544,-1.626944119261811,-0.7104395485074155,-0.8434574692413173,-0.06237873270133498,0.2916820352353394,0.304135337717896,0.3459728597365826,0.18912584194142879,0.0016271329416411373,unstable
1.0563963306493462,9.247686977714931,8.114349710074052,5.991174660339904,-1.222593851583368,0.7602190256631611,-0.7524801097401177,-0.5621637474000463,0.4787412101379903,0.30647980625276366,0.8784580579645057,0.8660659524050854,-0.0016247059368561453,stable
3.6931120751837736,5.099941174132644,6.011081176917706,6.556504530720823,0.38584078850877246,-0.1807923147918924,0.8335642447076417,-1.48720687473963,0.8581927491609521,0.5967600950907337,0.37072043129633636,0.31907604804430845,-0.007322149225574288,stable
1.9276549355009711,4.329482641121921,5.6815377224272705,5.948245266202973,0.38204704242946264,0.28980583235206714,-0.6764195272156606,1.7109669871636646,0.32105617287431626,0.44198295841008933,0.8999080144227632,0.6237742199334831,-0.016716305415070423,stable
4.7782239831682265,0.8386862036194309,5.524287780679083,5.429726607034478,0.22827436981347882,1.930157148567266,-0.18205498559854405,-0.10876290561594004,0.12004379734505688,0.3180598759464404,0.30494589043645776,0.4797525239413931,-0.014686699002093694,stable
8.065080567729296,4.914137721173268,2.0320333702772126,6.194205290690415,-1.6573255593385854,-1.0725829846154498,1.227552739106776,0.6354866132744847,0.12266381446274398,0.6349456884760297,0.805017620046198,0.15243377078923995,-0.005561662094195577,stable
2.6911009854406007,6.674080633874437,8.373399649971336,1.5481510669098368,1.6358301545816825,-1.7295111941222654,0.5209266913055415,-0.3596083055892967,0.6963025703384547,0.8574802902725833,0.24706476029480084,0.7636554188991546,-0.014605684358534436,stable
0.9942023601118912,3.7131086340675155,6.922114067161852,1.713575046862816,1.0461145686292848,-1.061936363062101,0.3316737608006961,-0.1875502160706377,0.2933040313926432,0.8640861413560873,0.5375661541737631,0.5840757576535449,-0.028037660152370004,stable
4.343242478304518,2.0365391914677318,4.740854046345141,5.779911111010359,0.8752189127460341,0.8084670308973925,1.2863918766708418,-1.8011685150831758,0.22369962077096728,0.3147258426935255,0.44099957609952145,0.7231368817714853,-0.01626144253885812,stable
2.3858739228379258,4.970914895794049,3.8691079637074877,2.3645819946931304,-1.2643394493789835,1.0192351082700983,-1.3002503957582436,1.9173747316875898,0.7576364793090877,0.5330367635551888,0.8310294447958491,0.5665408389588058,-0.029465020690513183,stable
1.362153933381658,2.0420271146573716,1.1823005885407265,5.833631310406601,-0.207999139410739,-1.2415317917871591,-1.3122793970294624,-1.0443322588372363,0.8560152850569364,0.09855817325306951,0.7276117340408484,0.9544920166890056,-0.037133103677733405,stable
6.013157666875081,5.800376444043417,8.69673159096783,7.624984002187975,1.3364092515408426,-0.4652450251195943,-0.7074954437315673,1.7754366500446728,0.6031171222591191,0.7624787087599221,0.7351373348501513,0.8802027962857647,0.005433444449410976,unstable
3.3376132617797647,4.841462585417364,6.423952842406169,8.17734641224287,-0.41573114922887333,-0.29232544060095433,0.06961483055831819,0.711739243291293,0.4014380811232508,0.7554155802288961,0.6320976907339573,0.20915811891755431,-0.003039609600402877,stable
6.883951340585414,9.950668943173627,7.7678043396838685,1.7104449465600826,-0.7409750286515568,-0.3471173581416407,1.2589080931346155,1.2978096315223375,0.8888623489731698,0.6681355880449309,0.4983596141726515,0.9558709210555986,0.0007260315637757156,unstable
2.395396717698026,2.0475072730237756,8.694223327759211,1.2688915165486652,-0.5570176553411268,0.8280035636348231,-0.6958176515877432,0.8977493104399374,0.9225560278116468,0.4093040727045804,0.5662059701413659,0.41533310107560933,-0.025551948771091813,stable
9.45007454981173,6.5345195065961255,3.838402119300222,0.9082784657290324,-1.8372014182048648,1.887757148135762,-0.17204462497438833,0.2637030738850292,0.5142261673164964,0.4512333517988377,0.917440346597084,0.44382763318442797,-0.009805450890891455,stable
3.9685465983258714,2.3944453832826436,4.358085493638992,5.043182289550526,-0.9677205094625951,-1.134356457507982,-1.1664844347153687,-1.8762105698444027,0.8587091275545682,0.7316630494297797,0.4340994830398491,0.3208196053727404,-0.02231580691498961,stable
1.5022051559171805,4.475478186905805,9.195793503885705,1.8440843601688865,0.9121186786937567,-0.09660061958534083,-1.644435179151888,0.04587785166456726,0.9141324468364538,0.12082129293971866,0.5881635233393653,0.4768880596060846,-0.017956123596414172,stable
6.476527439627238,7.600659147054512,1.525938180526751,8.354264204372557,-1.7948852801398512,-0.06066790045035342,-0.9157612987182167,-0.12198834851299756,0.9513979539804688,0.12092712549841969,0.4938590987224529,0.31851444309239874,0.0004699793224839429,unstable
9.30796825414474,5.223020816257912,4.752279718343147,2.7117752801108774,0.6020901753852592,-1.2854172135387412,-1.9207503484125623,-1.559500925509811,0.1268662660489096,0.8008017492386797,0.5050158186002845,0.1823161407777551,-0.003087389701186459,stable
4.683582969799948,3.9266423711594416,6.616449339424685,4.748813327262289,-1.6149202741551179,0.06532994496182276,0.15673215902493975,0.062277576564392145,0.7047390360181662,0.7492471210186898,0.7546929213452674,0.18106721098337297,-0.01201001142771157,stable
9.568609690062004,8.94676590023777,1.8272701456900484,3.1591142752931773,-0.24988005188602314,-1.1029148515569935,1.4542919563083396,-0.15625054759734702,0.6039070247667276,0.5935182476303353,0.2022414374071388,0.44202713694077567,-0.00045406920551738575,stable
5.249010230032646,8.785231099672343,3.6903755872744304,2.368435153218594,-1.0937714726450185,0.3167060671053443,-1.6635381427383984,1.1936831964969845,0.29324176231844523,0.6427933608901047,0.5289209585844695,0.2768595189521291,-0.008476447828230704,stable
4.539671936066218,4.134025971736062,3.0083197875018377,9.444848386043356,-1.436340404408282,-0.7651028789412821,1.2088886491926303,-1.2316654609678976,0.16267312650202037,0.2771223486463865,0.515299252379184,0.3293629185566402,-0.0036051230270524757,stable
6.392027794146089,1.3992984629286154,9.49534881594877,1.1859398385523316,-0.7022528474307443,-0.7419695922960332,0.04032850923580966,-0.5637760580475111,0.08673017291399335,0.9432723228552826,0.6748905283308235,0.652333786213487,-0.015604596772628418,stable
9.95341679973558,3.757230547604637,0.5109294044390613,7.456245849241618,-1.4686669777222598,-0.07433027399357384,1.9854568358169882,0.10212678932027508,0.2953036674751468,0.7564723129138958,0.11366532803898002,0.22720183310424963,-0.002768659205109123,stable
9.51496491190877,2.2728683549741704,2.40984541864076,2.91921133729238,-0.4403902684747747,1.7739527809082993,1.5126227926887625,0.6591193098727648,0.800952736084289,0.34719493880818963,0.17539230070671435,0.18047242916696515,-0.014727836966790593,stable
4.870428823436413,7.576286371418394,9.846362855769437,1.4695201784582472,-0.11098546166031564,1.5332083102868044,1.3761078582520252,0.9005713360425762,0.34228758263809034,0.8805519062496153,0.8402260664557457,0.5122826987188746,-0.003470245697605399,stable
7.698424030428769,6.566319139426522,3.2812614161002456,2.1085352048823918,0.5716660579557562,0.6816300746774564,1.4567297622275435,-0.4129929811509996,0.5417806790230918,0.19310263884361584,0.39111311419309414,0.46874552363486327,-0.008837360301378503,stable
5.2255156071323805,5.298862361591548,2.439675479699954,4.117590172269029,1.545887662055819,1.965338848597463,0.8499161288240642,0.6514466972533346,0.6616429533154699,0.05803733772364334,0.6354751115571583,0.13548781947523716,-0.014749107058625265,stable
5.528465521869319,0.6555577804684414,8.275357994941823,6.690367186443119,-1.7078042886768707,-0.6172091475035502,1.938508987361209,1.1335752296407247,0.14065270375038647,0.4804178777117507,0.2677920474440921,0.7233187826823672,-0.005186535848636221,stable
7.964964156781171,9.677876397393561,7.873855529527125,7.027333051373509,-0.4341832869126043,-1.8446967312871516,-1.8962791925783917,1.6872432552827519,0.66725664793469,0.4522928341151204,0.27690045183752815,0.2929803841921872,0.02291292124729079,unstable
4.439230568878873,0.6279416293006116,4.2181010243647075,1.6198857709483439,1.1934987601537688,-0.575257314951132,-0.23807745966995864,-1.477398636465772,0.3265328842730972,0.44578420643979066,0.9833146697013367,0.9097965307584148,-0.036064243972131864,stable
7.477593931992929,5.51077043140555,4.649143993067261,4.487764475139738,1.1495899226748745,-0.19203166530256777,1.748100812925748,1.0689511595092256,0.9867350344092464,0.832592328674334,0.1703251330253021,0.9453970407977738,-0.009362065605519597,stable
7.255857340902623,4.600621557966432,3.5936319557314578,1.6051676786719395,-0.15750409917837604,-0.05471043474669601,-0.9806196239517448,0.45392730739229004,0.3612122387270237,0.17067220646954517,0.7803739099415776,0.8961383804184574,-0.01840378734460189,stable
9.354567022827093,2.9879954906865915,8.407922924454386,2.279621197119708,0.8795776676082547,1.3225766263512004,-1.310189507994313,-1.5977160602123508,0.3290404374993466,0.633812514827845,0.06288934567460494,0.13025976003805528,0.0017952562975201806,unstable
1.5918600161685994,8.95497236940638,2.0236953894678504,2.6947451367756994,0.25904283805471406,-0.7480653868290874,1.5126801990354597,0.8955097267089238,0.575794314665702,0.38617058505058227,0.5201259217553822,0.8027140204638337,-0.023260841930131178,stable
7.425643612224939,3.759074754293118,5.402370529369024,9.395370566200386,1.9569339424539791,0.07443173451035978,-0.875322289266109,-1.576663654156751,0.9878129749582795,0.5299543436921997,0.05083661242513014,0.15783696755950333,0.006323944162043111,unstable
9.31052732193332,5.868521568785182,3.709091850836181,3.1519207657198147,0.3809602669338905,1.4282405334275814,-0.9746526815449417,-1.3459286014376506,0.8400644256049472,0.29888818469118456,0.7254150639867806,0.4479885910843643,-0.006461627558650143,stable
9.69529880428414,1.7403447102761378,0.9059079749898891,2.319004971713702,1.3606173807263784,-1.2698125993515577,0.9395221120147124,1.2910043395877056,0.7301904179522354,0.7574125302613394,0.44397022335199565,0.18508550090610953,-0.023931902209198726,stable
0.6397098971710082,0.9981701667654829,8.979237755221083,9.839479054443524,-1.3502559941423602,1.6366160929727158,-1.0178371569739029,-0.025072532028253214,0.18343507704621242,0.9308466292981364,0.5185814060851732,0.6966298947494252,-0.010505972851891986,stable
8.704580857332969,8.48214140710287,3.928344681468319,7.0865262722558855,0.5746952341139346,-1.4518828130296924,1.9715580540575535,0.42497489042525594,0.7397358822228486,0.3095662575776105,0.7116609734227185,0.6462531351763829,0.008467901803402287,unstable
9.82135288063027,1.7242574622345115,5.5006992620864885,4.603716835981035,0.09755090927562415,0.7685143131587977,-1.9771611133077753,0.8389299128791388,0.8715134025205821,0.32852585102040377,0.7038994548808991,0.7073525571349109,-0.00893139022545322,stable
9.593496706304153,1.7849086111396255,3.6523242874476254,9.584968460757139,1.0414189322961618,1.8029681031751768,-0.08280479937240459,0.907593976958335,0.758707292226822,0.12017072736791226,0.18988929972570728,0.1698383181730403,0.00534621697665395,unstable
1.91325811620873,6.739974357365082,2.1948273991721976,8.678214835055748,-1.0074220243118717,0.4283376108609058,-1.7840296942448304,0.31924664667011404,0.6055712574883009,0.8763460283146512,0.26114769234159285,0.4009412517003324,-0.011904344379719996,stable
9.739973731318072,2.5415660549308607,5.383450049490129,9.335038119255916,-0.665358373004517,0.7398586095864288,1.2801348049186778,1.6955421553685404,0.21492412738213557,0.6897263724436448,0.38399550413953554,0.19459451714636344,0.010083867281929056,unstable
8.954387779344946,7.918296366116663,4.9251931910818385,6.578564016942117,-0.2030363302497631,1.0700599341460375,-0.919348372081092,1.875064177901523,0.896393259640402,0.7308738926319225,0.4613140949590895,0.8781414259046563,0.006107490018033561,unstable
8.31255136165917,1.2092497079039923,7.539983455705238,2.913958847285094,-0.15017892747951356,-1.034831933958452,1.9220397749626135,1.3821170355735979,0.39305575500805845,0.12469056764747191,0.10895966672054387,0.21696415953061798,-0.004278992313149726,stable
5.0598852761744055,0.7962289394265306,8.05756184392016,8.28158270966868,-0.8165306349057855,-1.602092612310821,-0.09423442325818687,-0.3343432929705479,0.37393515867315136,0.40090693709684555,0.308179501977204,0.880329521012586,-0.004328608670824494,stable
2.7075427365733864,4.103153834400706,6.612632671691513,8.318870323639043,0.2901604040001997,-0.25296113240544527,0.6224454206244214,1.0697236329881563,0.14985929334346856,0.07593855166137026,0.9952937491151431,0.6556232447552447,-0.005028075278614515,stable
8.117865497823924,8.736123418583984,1.2571549603340133,6.699022538383612,-0.7962584770581151,0.3193676441299611,1.9304996031213202,1.2766993407552212,0.23748045148128394,0.163513093944476,0.5749421149452065,0.18981864160750345,0.006196644527921483,unstable
9.273536517942961,1.777407208720306,2.8687402224475806,9.783490526526583,0.02620332260078495,-0.9205039703082742,0.8819838186695494,1.7356433803890963,0.7265931420347789,0.8707262361377395,0.714041261670951,0.15503921079383287,-0.003074063064092929,stable
3.0282375867767795,0.5502449592245896,2.1933132448651627,4.353263180374871,-1.708332817919624,-1.8247991629147866,1.6067331165459358,-0.8586047055686556,0.5861132167279193,0.5306852372072939,0.8750394965370739,0.21996447751605602,-0.03574636471183821,stable
5.619876872410776,5.079813428368116,0.9913651285074704,4.2022574587270185,-0.921757033095667,1.3507883146441375,0.5762629135811639,1.662310535642113,0.636925893083361,0.16537925420632807,0.06888967315791679,0.4066709659350056,-0.016656046711879608,stable
4.706151875258049,4.764424555292012,7.350002110288114,8.882578449320587,1.5789699048911254,1.0043935543084088,0.46789810403755583,-0.1345083741154287,0.4346930246018436,0.2370040575469633,0.5338258024199596,0.307415340787025,0.006693201348617939,unstable
9.344664501820972,4.660684694606322,3.6405520984527775,3.8006374913991343,-1.1470253945484061,1.7849094635549565,0.3270760146153391,0.48997493645007184,0.514926989608993,0.39907579535740195,0.23579350359854961,0.8113288007455611,-0.0061892784808545275,stable
0.884851756290129,2.68358343433525,5.410044699126784,9.712520236640572,-1.4622975160695941,-1.3850611566429798,-0.8387721694774974,-1.3194216350177488,0.9429362230637864,0.6285567626725327,0.32455690880734234,0.39022336407006664,-0.0147038659770868,stable
7.454058858737327,7.247676403690029,5.166858100295807,9.083122397918483,-0.5224456447654933,-1.866615114730514,-0.8936908691933247,0.8775283474968272,0.8482901876365577,0.5382327256937616,0.8092628762225031,0.6473628873123247,0.008163546017278374,unstable
6.336545846015468,8.590761463217397,4.623258159220056,6.866470038026621,-1.3869231212559656,0.9554342424449906,1.738867922290162,-0.015571417275423993,0.35777770610739035,0.6921418209802814,0.059376600536515806,0.23653544316999597,0.009313430912227933,unstable
0.76947096857845,4.8121332046897525,9.320020959210435,9.099197526650471,0.6391389709128728,1.4653570088824237,-1.4270508422025094,0.319593943029326,0.5313074296657041,0.8516177399680317,0.6366944300422388,0.6071593239549928,-0.0031318379703320735,stable
7.332587841854033,9.296130926270164,5.601455269414864,1.9049020260106153,-1.4004081191899411,-1.1114784861208942,0.29582641878587035,-0.43023612647595666,0.2779198791665754,0.32053346676141553,0.6254951869746285,0.05650372344409367,0.003935428877140623,unstable
0.6519214304739338,7.30855227261413,1.8125393708942357,7.022853005180182,-0.2217320180269171,-0.490608503123934,0.46636022233949914,-0.02464278562298805,0.8902076696339427,0.27955678135597317,0.14839984669734196,0.3266249899754733,-0.01623428124040745,stable
7.700534522386067,1.2294391381405245,1.361899306189858,7.689573309617977,-0.06472338946471101,1.389929948133596,0.18402821243531609,0.8396877130705356,0.15442068951083118,0.6686385894349449,0.5731611620628345,0.9123875845667944,-0.016589424437040957,stable
5.371207870989742,9.434157660470666,5.069616752859837,3.015163958052147,-1.1439632126387065,-1.9540740842301054,-1.3375600202585258,-0.29410104487791644,0.35318998503142096,0.8209996620503106,0.35960474990621794,0.38427726398503137,-0.002364992698933935,stable
