timestamp,sensor_id,zone_id,bus_id,voltage_pu,current_a,frequency_hz,load_mw,generation_mw,renewable_generation_mw,line_id,line_flow_mw,line_capacity_mw,temperature_c,humidity_percent,storage_soc_percent,fault_status,anomaly_label
2026-05-23T22:00:00+00:00,sensor-line-10-202605232200,zone-5,bus-6,1.0082,41.18,49.9897,4.013,0.72,0.72,line-10,2.808,31.0,20.28,69.16,48.13,normal,normal
2026-05-23T23:00:00+00:00,sensor-line-1-202605232300,zone-1,bus-1,1.0046,24.85,49.9959,2.917,2.912,0.53,line-1,1.481,22.0,18.64,71.99,42.91,normal,normal
2026-05-23T23:00:00+00:00,sensor-line-2-202605232300,zone-1,bus-2,0.89,52.46,49.9819,3.833,0.59,0.59,line-2,3.132,24.0,18.64,71.99,42.91,normal,voltage_anomaly
2026-05-23T23:00:00+00:00,sensor-line-3-202605232300,zone-2,bus-3,1.0128,61.86,50.0027,4.123,1.336,1.336,line-3,3.498,26.0,18.64,71.99,42.91,normal,normal
2026-05-23T23:00:00+00:00,sensor-line-4-202605232300,zone-2,bus-4,1.0088,62.3,50.0128,4.314,0.597,0.597,line-4,3.37,28.0,18.64,71.99,42.91,normal,normal
2026-05-23T23:00:00+00:00,sensor-line-5-202605232300,zone-3,bus-5,1.0156,71.68,49.997,5.11,0.625,0.625,line-5,4.074,30.0,18.64,71.99,42.91,normal,normal
2026-05-23T23:00:00+00:00,sensor-line-6-202605232300,zone-3,bus-6,1.0127,66.83,49.9856,4.814,1.229,1.229,line-6,3.898,32.0,18.64,71.99,42.91,normal,normal
2026-05-23T23:00:00+00:00,sensor-line-7-202605232300,zone-4,bus-7,1.0057,18.28,50.0127,2.629,2.473,0.572,line-7,1.309,24.0,18.64,71.99,42.91,normal,normal
2026-05-23T23:00:00+00:00,sensor-line-8-202605232300,zone-4,bus-8,1.0063,39.42,49.9948,2.906,0.578,0.578,line-8,2.254,27.0,18.64,71.99,42.91,normal,normal
2026-05-23T23:00:00+00:00,sensor-line-9-202605232300,zone-5,bus-1,1.0087,31.01,49.9851,3.245,3.508,0.525,line-9,1.663,29.0,18.64,71.99,42.91,normal,normal
2026-05-23T23:00:00+00:00,sensor-line-10-202605232300,zone-5,bus-6,1.005,59.1,50.0085,3.385,0.906,0.906,line-10,2.855,31.0,18.64,71.99,42.91,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-1-202605240000,zone-1,bus-1,1.0052,25.25,49.9868,2.679,2.572,0.594,line-1,1.616,22.0,16.65,71.67,37.63,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-2-202605240000,zone-1,bus-2,1.0102,45.21,49.9879,3.174,0.639,0.639,line-2,2.598,24.0,16.65,71.67,37.63,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-3-202605240000,zone-2,bus-3,1.0173,55.04,50.0024,3.876,1.435,1.435,line-3,3.127,26.0,16.65,71.67,37.63,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-4-202605240000,zone-2,bus-4,1.0026,41.0,50.0059,3.385,0.752,0.752,line-4,2.101,28.0,16.65,71.67,37.63,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-5-202605240000,zone-3,bus-5,1.0056,74.88,50.0007,4.39,0.65,0.65,line-5,3.506,30.0,16.65,71.67,37.63,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-6-202605240000,zone-3,bus-6,1.0087,45.84,49.9909,4.246,1.51,1.51,line-6,3.015,32.0,16.65,71.67,37.63,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-7-202605240000,zone-4,bus-7,1.0145,28.49,49.9926,2.324,2.252,0.564,line-7,1.452,24.0,16.65,71.67,37.63,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-8-202605240000,zone-4,bus-8,1.0034,36.78,49.9718,2.394,0.494,0.494,line-8,1.83,27.0,16.65,71.67,37.63,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-9-202605240000,zone-5,bus-1,1.006,25.04,50.0018,2.919,2.639,0.581,line-9,1.297,29.0,16.65,71.67,37.63,normal,normal
2026-05-24T00:00:00+00:00,sensor-line-10-202605240000,zone-5,bus-6,1.0038,43.01,49.9805,3.046,1.262,1.262,line-10,2.182,31.0,16.65,71.67,37.63,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-1-202605240100,zone-1,bus-1,1.0086,33.38,50.0225,2.7,2.272,0.697,line-1,2.13,22.0,16.01,66.21,39.4,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-2-202605240100,zone-1,bus-2,1.0133,46.28,49.9743,2.988,0.665,0.665,line-2,2.277,24.0,16.01,66.21,39.4,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-3-202605240100,zone-2,bus-3,1.0069,42.98,49.9938,3.699,1.655,1.655,line-3,2.641,26.0,16.01,66.21,39.4,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-4-202605240100,zone-2,bus-4,1.0032,44.91,49.9927,3.346,0.853,0.853,line-4,2.264,28.0,16.01,66.21,39.4,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-5-202605240100,zone-3,bus-5,1.0045,47.88,50.0058,3.91,0.956,0.956,line-5,2.915,30.0,16.01,66.21,39.4,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-6-202605240100,zone-3,bus-6,1.008,61.33,49.9829,4.256,1.832,1.832,line-6,3.304,32.0,16.01,66.21,39.4,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-7-202605240100,zone-4,bus-7,1.0092,19.34,50.0011,2.154,2.239,0.847,line-7,0.777,24.0,16.01,66.21,39.4,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-8-202605240100,zone-4,bus-8,1.0123,10.22,49.9786,2.128,0.639,0.639,line-8,1.204,27.0,16.01,66.21,39.4,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-9-202605240100,zone-5,bus-1,1.0062,27.46,49.9817,2.788,2.346,0.778,line-9,1.44,29.0,16.01,66.21,39.4,normal,normal
2026-05-24T01:00:00+00:00,sensor-line-10-202605240100,zone-5,bus-6,1.006,29.82,50.002,2.806,1.367,1.367,line-10,2.038,31.0,16.01,66.21,39.4,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-1-202605240200,zone-1,bus-1,1.0048,26.42,49.9761,2.645,2.477,0.749,line-1,1.857,22.0,14.83,66.86,36.49,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-2-202605240200,zone-1,bus-2,1.0048,35.69,49.974,2.592,0.877,0.877,line-2,2.162,24.0,14.83,66.86,36.49,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-3-202605240200,zone-2,bus-3,1.0041,45.33,50.0099,3.733,1.561,1.561,line-3,2.96,26.0,14.83,66.86,36.49,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-4-202605240200,zone-2,bus-4,1.0152,37.11,50.0056,3.295,0.778,0.778,line-4,2.259,28.0,14.83,66.86,36.49,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-5-202605240200,zone-3,bus-5,1.0087,51.4,49.9916,3.85,0.827,0.827,line-5,2.97,30.0,14.83,66.86,36.49,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-6-202605240200,zone-3,bus-6,1.015,44.36,50.024,3.614,1.943,1.943,line-6,2.582,32.0,14.83,66.86,36.49,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-7-202605240200,zone-4,bus-7,1.0094,17.26,49.9845,1.951,1.983,0.812,line-7,0.779,24.0,14.83,66.86,36.49,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-8-202605240200,zone-4,bus-8,1.0061,26.85,49.9806,2.174,0.676,0.676,line-8,1.616,27.0,14.83,66.86,36.49,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-9-202605240200,zone-5,bus-1,1.0099,16.7,49.9793,2.58,2.399,0.723,line-9,1.166,29.0,14.83,66.86,36.49,normal,normal
2026-05-24T02:00:00+00:00,sensor-line-10-202605240200,zone-5,bus-6,1.01,30.87,49.9931,2.772,1.298,1.298,line-10,1.91,31.0,14.83,66.86,36.49,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-1-202605240300,zone-1,bus-1,1.0075,12.15,50.0079,2.507,2.367,0.715,line-1,1.265,22.0,15.55,68.79,36.9,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-2-202605240300,zone-1,bus-2,1.0107,40.53,49.9836,2.992,0.789,0.789,line-2,2.406,24.0,15.55,68.79,36.9,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-3-202605240300,zone-2,bus-3,1.0022,56.02,50.0028,3.692,1.687,1.687,line-3,2.801,26.0,15.55,68.79,36.9,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-4-202605240300,zone-2,bus-4,1.0131,26.05,49.9905,3.619,0.862,0.862,line-4,2.358,28.0,15.55,68.79,36.9,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-5-202605240300,zone-3,bus-5,1.0059,51.05,50.0111,4.184,0.797,0.797,line-5,3.045,30.0,15.55,68.79,36.9,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-6-202605240300,zone-3,bus-6,1.0087,50.36,49.9916,3.969,1.939,1.939,line-6,3.311,32.0,15.55,68.79,36.9,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-7-202605240300,zone-4,bus-7,1.0142,16.87,49.989,2.021,2.18,0.803,line-7,0.984,24.0,15.55,68.79,36.9,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-8-202605240300,zone-4,bus-8,1.0111,39.17,49.9894,2.385,0.669,0.669,line-8,2.115,27.0,15.55,68.79,36.9,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-9-202605240300,zone-5,bus-1,1.011,24.38,49.9737,2.572,2.3,0.535,line-9,1.519,29.0,15.55,68.79,36.9,normal,normal
2026-05-24T03:00:00+00:00,sensor-line-10-202605240300,zone-5,bus-6,1.0078,25.81,50.0088,2.794,1.289,1.289,line-10,1.345,31.0,15.55,68.79,36.9,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-1-202605240400,zone-1,bus-1,1.0108,39.02,50.0038,3.185,2.939,0.597,line-1,1.96,22.0,16.17,70.08,38.56,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-2-202605240400,zone-1,bus-2,1.0176,48.84,49.9898,3.201,0.597,0.597,line-2,2.808,24.0,16.17,70.08,38.56,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-3-202605240400,zone-2,bus-3,1.0154,54.79,49.9784,4.092,1.41,1.41,line-3,3.196,26.0,16.17,70.08,38.56,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-4-202605240400,zone-2,bus-4,1.002,59.04,49.978,3.861,0.722,0.722,line-4,3.259,28.0,16.17,70.08,38.56,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-5-202605240400,zone-3,bus-5,1.0108,67.37,49.998,4.548,0.596,0.596,line-5,4.014,30.0,16.17,70.08,38.56,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-6-202605240400,zone-3,bus-6,1.0047,70.59,49.9795,4.629,1.4,1.4,line-6,3.964,32.0,16.17,70.08,38.56,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-7-202605240400,zone-4,bus-7,1.0099,22.29,49.9943,2.306,2.195,0.655,line-7,0.96,24.0,16.17,70.08,38.56,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-8-202605240400,zone-4,bus-8,1.0193,40.16,50.0231,2.44,0.448,0.448,line-8,2.274,27.0,16.17,70.08,38.56,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-9-202605240400,zone-5,bus-1,1.01,24.59,50.0053,3.16,2.675,0.641,line-9,1.69,29.0,16.17,70.08,38.56,normal,normal
2026-05-24T04:00:00+00:00,sensor-line-10-202605240400,zone-5,bus-6,1.0058,42.51,49.9915,2.994,0.954,0.954,line-10,2.357,31.0,16.17,70.08,38.56,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-1-202605240500,zone-1,bus-1,1.0076,34.91,49.9949,3.487,2.909,0.647,line-1,1.755,22.0,18.04,66.96,41.43,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-2-202605240500,zone-1,bus-2,1.02,49.83,50.005,3.634,0.533,0.533,line-2,2.886,24.0,18.04,66.96,41.43,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-3-202605240500,zone-2,bus-3,1.0068,71.0,50.009,4.951,1.497,1.497,line-3,3.889,26.0,18.04,66.96,41.43,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-4-202605240500,zone-2,bus-4,1.0161,78.62,49.9976,4.755,0.635,0.635,line-4,4.259,28.0,18.04,66.96,41.43,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-5-202605240500,zone-3,bus-5,1.0104,71.33,49.9998,5.184,0.787,0.787,line-5,4.194,30.0,18.04,66.96,41.43,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-6-202605240500,zone-3,bus-6,1.0072,64.32,49.9826,4.98,1.481,1.481,line-6,3.793,32.0,18.04,66.96,41.43,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-7-202605240500,zone-4,bus-7,1.0185,16.38,49.9999,2.477,2.364,0.714,line-7,1.555,24.0,18.04,66.96,41.43,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-8-202605240500,zone-4,bus-8,1.0094,41.26,49.9614,2.876,0.4,0.4,line-8,2.241,27.0,18.04,66.96,41.43,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-9-202605240500,zone-5,bus-1,1.0091,32.59,49.9898,3.438,2.774,0.557,line-9,2.073,29.0,18.04,66.96,41.43,normal,normal
2026-05-24T05:00:00+00:00,sensor-line-10-202605240500,zone-5,bus-6,1.018,58.86,50.012,3.609,1.091,1.091,line-10,3.122,31.0,18.04,66.96,41.43,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-1-202605240600,zone-1,bus-1,1.0073,38.59,50.0312,4.314,3.302,0.511,line-1,2.23,22.0,18.88,69.04,45.92,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-2-202605240600,zone-1,bus-2,1.0033,73.98,49.9852,4.547,0.646,0.646,line-2,3.913,24.0,18.88,69.04,45.92,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-3-202605240600,zone-2,bus-3,1.0051,85.55,49.9896,5.694,1.307,1.307,line-3,5.068,26.0,18.88,69.04,45.92,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-4-202605240600,zone-2,bus-4,1.0057,81.35,49.9962,5.692,0.506,0.506,line-4,4.442,28.0,18.88,69.04,45.92,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-5-202605240600,zone-3,bus-5,1.0066,105.67,49.9754,6.746,0.594,0.594,line-5,5.855,30.0,18.88,69.04,45.92,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-6-202605240600,zone-3,bus-6,1.0016,87.98,49.979,6.02,1.246,1.246,line-6,4.902,32.0,18.88,69.04,45.92,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-7-202605240600,zone-4,bus-7,1.0059,19.1,49.9845,3.442,2.936,0.731,line-7,1.51,24.0,18.88,69.04,45.92,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-8-202605240600,zone-4,bus-8,1.0119,46.2,49.9873,3.633,0.437,0.437,line-8,2.518,27.0,18.88,69.04,45.92,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-9-202605240600,zone-5,bus-1,1.0111,56.24,50.0029,4.362,3.415,0.574,line-9,3.074,29.0,18.88,69.04,45.92,normal,normal
2026-05-24T06:00:00+00:00,sensor-line-10-202605240600,zone-5,bus-6,1.0097,65.85,49.9695,4.317,1.053,1.053,line-10,3.203,31.0,18.88,69.04,45.92,normal,normal
2026-05-24T07:00:00+00:00,sensor-line-1-202605240700,zone-1,bus-1,1.0056,56.19,49.9959,4.68,3.507,0.568,line-1,2.876,22.0,21.12,58.23,51.39,normal,normal
2026-05-24T07:00:00+00:00,sensor-line-2-202605240700,zone-1,bus-2,1.004,73.08,49.9966,5.6,0.543,0.543,line-2,4.571,24.0,21.12,58.23,51.39,normal,normal
2026-05-24T07:00:00+00:00,sensor-line-3-202605240700,zone-2,bus-3,1.0036,73.02,49.98,6.23,1.377,1.377,line-3,4.894,26.0,21.12,58.23,51.39,normal,normal
2026-05-24T07:00:00+00:00,sensor-line-4-202605240700,zone-2,bus-4,1.0072,79.35,49.9597,5.809,0.654,0.654,line-4,4.694,28.0,21.12,58.23,51.39,normal,normal
2026-05-24T07:00:00+00:00,sensor-line-5-202605240700,zone-3,bus-5,1.0037,104.27,47.6,7.412,0.794,0.794,line-5,6.158,30.0,21.12,58.23,51.39,normal,frequency_anomaly
2026-05-24T07:00:00+00:00,sensor-line-6-202605240700,zone-3,bus-6,1.0092,100.57,50.0049,6.711,1.441,1.441,line-6,5.912,32.0,21.12,58.23,51.39,normal,normal
2026-05-24T07:00:00+00:00,sensor-line-7-202605240700,zone-4,bus-7,1.0126,49.95,49.9896,3.958,3.123,0.576,line-7,2.884,24.0,21.12,58.23,51.39,normal,normal
2026-05-24T07:00:00+00:00,sensor-line-8-202605240700,zone-4,bus-8,1.0008,55.86,49.9839,4.037,0.595,0.595,line-8,3.188,27.0,21.12,58.23,51.39,normal,normal
2026-05-24T07:00:00+00:00,sensor-line-9-202605240700,zone-5,bus-1,1.0042,69.98,50.0099,4.88,3.863,0.641,line-9,3.281,29.0,21.12,58.23,51.39,normal,normal
2026-05-24T07:00:00+00:00,sensor-line-10-202605240700,zone-5,bus-6,1.0166,70.53,49.9733,5.263,1.148,1.148,line-10,4.069,31.0,21.12,58.23,51.39,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-1-202605240800,zone-1,bus-1,1.0127,50.91,49.9817,5.133,3.865,0.711,line-1,2.993,22.0,23.25,60.08,56.44,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-2-202605240800,zone-1,bus-2,1.0031,95.26,50.0025,5.58,0.73,0.73,line-2,4.652,24.0,23.25,60.08,56.44,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-3-202605240800,zone-2,bus-3,1.0083,112.48,49.9879,7.079,1.936,1.936,line-3,5.898,26.0,23.25,60.08,56.44,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-4-202605240800,zone-2,bus-4,1.0143,81.16,49.989,6.214,0.995,0.995,line-4,4.869,28.0,23.25,60.08,56.44,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-5-202605240800,zone-3,bus-5,1.0098,99.38,49.9763,7.776,1.064,1.064,line-5,6.412,30.0,23.25,60.08,56.44,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-6-202605240800,zone-3,bus-6,1.0084,103.23,50.0029,7.52,2.199,2.199,line-6,6.057,32.0,23.25,60.08,56.44,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-7-202605240800,zone-4,bus-7,1.0146,23.67,49.9891,3.9,3.526,0.801,line-7,1.731,24.0,23.25,60.08,56.44,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-8-202605240800,zone-4,bus-8,1.0069,65.61,50.0007,4.456,0.619,0.619,line-8,3.341,27.0,23.25,60.08,56.44,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-9-202605240800,zone-5,bus-1,1.0107,49.48,49.9966,5.089,4.138,0.716,line-9,3.012,29.0,23.25,60.08,56.44,normal,normal
2026-05-24T08:00:00+00:00,sensor-line-10-202605240800,zone-5,bus-6,1.006,76.16,49.9819,5.358,1.579,1.579,line-10,3.971,31.0,23.25,60.08,56.44,normal,normal
2026-05-24T09:00:00+00:00,sensor-line-1-202605240900,zone-1,bus-1,1.0165,51.49,49.9681,5.034,4.168,0.947,line-1,3.275,22.0,25.06,56.85,66.98,normal,normal
2026-05-24T09:00:00+00:00,sensor-line-2-202605240900,zone-1,bus-2,1.0076,86.83,49.9931,5.656,1.075,1.075,line-2,4.739,24.0,25.06,56.85,66.98,normal,normal
2026-05-24T09:00:00+00:00,sensor-line-3-202605240900,zone-2,bus-3,1.0109,87.08,49.9735,6.794,2.651,2.651,line-3,4.648,26.0,25.06,56.85,66.98,normal,normal
